Character,ID,File,Context,English,简体中文
,896,Room- EscInterface,Use bed when retracting steps,"Roth's at one of the consoles in there, rigging the reactor again no doubt",Roth在那边的一个控制台前，无疑是在重新布置反应堆
Roth,228,Room- EscInterface,Get back in bed after swapping cartridges,Klein tried to stop us... I'll have to do something about him next time around,Klein想阻止我们……下次我得对他做点什么
Mick,1134,Room- EscInterface,Get back in bed after swapping cartridges,"Will it, ah, still work? Can I still go back?",它，呃，还会起作用吗？我还能回去吗？
Roth,229,Room- EscInterface,Get back in bed after swapping cartridges,"Don't worry, the reactor will be critical momentarily",别担心，反应堆马上就会达到临界
Roth,230,Room- EscInterface,Get back in bed after swapping cartridges,You'll see your son again soon,你很快就能再见到你儿子了
Roth,231,Room- EscInterface,Get back in bed after swapping cartridges,Your visor if you please,请戴上面罩
Roth,232,Room- EscInterface,Get back in bed after swapping cartridges,"Very good, here we go",很好，开始了
Roth,233,Room- EscInterface,Get back in bed after swapping cartridges,Running sync program,运行同步程序
Roth,234,Room- EscInterface,Get back in bed after swapping cartridges,Aaargh!,啊啊啊！
Narr,1798,Room- EscInterface,Get back in bed after swapping cartridges,A fishhook dragging through my brain,像一个鱼钩在我脑子里拖过
Roth,235,Room- EscInterface,Get back in bed after swapping cartridges,What did you do!?,你做了什么！？
Mick,1135,Room- EscInterface,Get back in bed after swapping cartridges,We... won't be jumping back anymore,我们……不会再跳回去了
Roth,236,Room- EscInterface,Get back in bed after swapping cartridges,Aaarrhh!,啊啊啊！
Roth,237,Room- EscInterface,Get back in bed after swapping cartridges,I'll kill you for good then!,那我就干脆彻底杀了你！
,897,Room- EscInterface,Get back in bed after swapping cartridges,"Three green eyes burn from Gideon Roth's twisted face. Corded muscles ripple beneath his shirt. Jesus, what has he done to himself!?",三只绿眼睛在Gideon Roth扭曲的脸上燃烧。衬衫下肌肉绷成一条条绳索。天啊，他对自己做了什么！？
,898,Room- EscInterface,Prop Description,The neural interface- looks like a gas mask with a pipe running into the big machine behind. I'm not messing with it,神经接口——看着像防毒面具，一根管子接进后面的大机器。我可不去碰它
,899,Room- EscInterface,Hotspot Description,This door leads back out to the corridor,这扇门通回走廊
,900,Room- EscInterface,Hotspot Description,Through to the next lab,通往下一间实验室
,901,Room- EscInterface,Hotspot Description,This machine dominates the center of the room. A mass of pipes and wires snaking their way into its innards,这台机器占据了房间的中心。一大堆管子和电线蜿蜒钻进它的内部
,902,Room- EscInterface,Hotspot Description,"There's a computer console rigged up to the machine, with a slot for a cartridge like the one in Annie's room",机器上连着一个电脑控制台，有个插槽，用来插卡带，跟Annie房间里那个一样
,903,Room- EscInterface,Hotspot Description,The chairs are empty,椅子是空的
,904,Room- EscInterface,Hotspot Description,The chairs are empty,椅子是空的
,905,Room- EscInterface,Hotspot Description,A massive pipe circles the entire laboratory floor,一根巨大的管子环绕整个实验室楼层
,906,Room- EscInterface,Hotspot Description,Banks of computer displays blink their endless flow of meaningless data,一排排电脑显示屏闪烁着源源不断毫无意义的数据
,907,Room- EscInterface,Hotspot Description,Nothing I need here,这里没有我需要的东西
,908,Room- EscInterface,Hotspot Description,The twitching needle's fallen quiet,抖动的指针安静了下来
,909,Room- EscInterface,Hotspot Description,Potted plants seem out of place amongst the hum of machinery in here,盆栽植物在这里的机器嗡鸣声中显得格格不入
,910,Room- EscDrowning,OnEnterRoomAfterFade,Most of my stuff's at the bottom of the tank. But I managed to hold on to the knife,我的东西大多沉在水池底了。不过我设法保住了那把刀
Narr,1799,Room- EscDrowning,OnInteractHotspotSurface,"I can't reach the surface, I can't get free!",我够不到水面，挣脱不开！
Narr,1800,Room- EscDrowning,OnInteractPropTentacle,The fleshy black... thing... has my feet!,那团血肉模糊的黑色……东西……缠住了我的脚！
Narr,1801,Room- EscDrowning,OnInteractPropTentacle,It's working its way up my legs... Dragging me down!,它顺着我的腿往上爬……把我往下拖！
Narr,1802,Room- EscDrowning,OnInteractPropTentacle,"I struggle, and the slimy corded muscle twists itself tighter still",我一挣扎，那滑腻的绳索般的肌肉反而缠得更紧了
Narr,1803,Room- EscDrowning,OnUseInvPropTentacle,Black blood spurts from the fleshy cord as I hack at it with the knife,我用刀砍它，黑血从肉质的绳索里喷出来
Narr,1804,Room- EscDrowning,OnUseInvPropTentacle,Oh fuck,操
Narr,1805,Room- EscDrowning,OnUseInvPropTentacle,"Come on, come on!",快点，快点！
,911,Room- EscDrowning,Prop Description,Those bodies under the water...,水下那些尸体……
,912,Room- EscDrowning,Prop Description,What is this thing?!,这东西是什么？！
,913,Room- EscDrowning,Prop Description,Those bodies under the water...,水下那些尸体……
,914,Room- EscDrowning,Hotspot Description,The surface roils above me,水面在我头顶翻腾
Mick,1136,Room- EscReactorWater,OnEnterRoomAfterFade,Great,太好了
Mick,1137,Room- EscReactorWater,OnEnterRoomAfterFade,Aagh!,啊！
Narr,1806,Room- EscReactorWater,OnEnterRoomAfterFade,Something brushed my leg,有什么东西擦过我的腿
Narr,1807,Room- EscReactorWater,OnEnterRoomAfterFade,Think it's gone,好像走了
Narr,1808,Room- EscReactorWater,OnInteractPropHatch,Looks like a way out,看着像是条出路
Narr,1809,Room- EscReactorWater,OnInteractPropHatch,Think I've driven it off,我想我把它赶跑了
Narr,1810,Room- EscReactorWater,OnInteractPropHatch,The slimy hatch wheel slips under my fingers,滑腻的舱口手轮在我指间打滑
Mick,1138,Room- EscReactorWater,OnInteractPropHatch,Almost got it-,快好了——
Mick,1139,Room- EscReactorWater,OnInteractPropHatch,Aaagh!,啊啊！
Narr,1811,Room- EscReactorWater,OnInteractPropHatch,"Dropped the knife, but I think I scared it off",刀掉了，不过我想我把它吓跑了
Mick,1140,Room- EscReactorWater,OnInteractPropHatch,Open you bastard!,打开啊你个混蛋！
Mick,1141,Room- EscReactorWater,OnInteractPropHatch,Yes! It's-,好！它——
Narr,1812,Room- EscReactorWater,OnInteractPropHatch,Opening,开了
Mick,1142,Room- EscReactorWater,OnInteractPropHatch,Shit,操
Narr,1813,Room- EscReactorWater,OnInteractPropHatch,"I haul myself up the shaft, slipping on the steel rungs...",我拖着自己爬上竖井，在钢梯级上打滑……
Narr,1814,Room- EscReactorWater,OnInteractPropHatch,The cold breath of those things at my heels,那些东西的冰冷气息就在我脚后跟
Narr,1815,Room- EscReactorWater,OnInteractPropHatch,But I climb on...,但我继续往上爬……
Narr,1816,Room- EscReactorWater,OnInteractPropHatch,"Onwards, into darkness",向前，进入黑暗
,915,Room- EscReactorWater,Prop Description,"We managed to roll that barrel into the elevator, I'll fill this jerry-can and we can be gone",我们设法把那个桶滚进了电梯，我把这个油桶灌满，然后就能走了
,916,Room- EscReactorWater,Prop Description,The barrels have a strong smell of diesel about them,桶里有一股浓浓的柴油味
,917,Room- EscReactorWater,Prop Description,A ladder has descended from the column above,一个梯子从上方的立柱降了下来
,918,Room- EscReactorWater,Prop Description,The monster climbed out from here,那个怪物就是从这儿爬出来的
,919,Room- EscReactorWater,Prop Description,There's an access shaft here!,这里有个检修竖井！
,920,Room- EscReactorWater,Prop Description,Some kind of probe's set up over here,这边架着某种探针
,921,Room- EscReactorWater,Hotspot Description,The lift only goes up from here,电梯从这里只能往上走
,922,Room- EscReactorWater,Hotspot Description,Reactor control computers I imagine,我想是反应堆控制电脑
,923,Room- EscReactorWater,Hotspot Description,Reactor control computers I imagine,我想是反应堆控制电脑
,924,Room- EscReactorWater,Hotspot Description,A meter takes radiation readings from the air here,一个仪表在测量这里空气中的辐射读数
,925,Room- EscReactorWater,Hotspot Description,A meter takes radiation readings from the air here,一个仪表在测量这里空气中的辐射读数
,926,Room- EscReactorWater,Hotspot Description,A sea of black liquid ripples below,一片黑色液体的海洋在下方泛着涟漪
,927,Room- EscReactorWater,Hotspot Description,"A pipe burrows from the pool below, up into the core",一根管子从下方的池子钻出，向上通进核心
,928,Room- EscReactorWater,Hotspot Description,"A massive pipe descends from the ceiling, burrowing into the core",一根巨大的管子从天花板垂下，钻进核心
,929,Room- EscReactorWater,Hotspot Description,"Temperature gauges, their needles vibrating",温度计，指针在震颤
,930,Room- EscReactorWater,Hotspot Description,The remains of the gangway lie twisted below,人行天桥的残骸扭曲着躺在下方
,931,Room- EscReactorWater,Hotspot Description,Not getting back that way,回不去那条路了
,932,Room- EscReactorWater,Hotspot Description,This looks like a ship's diesel generator. The only machinery in here I recognize,这看着像艘船用的柴油发电机。这里我认得的唯一机器
,933,Room- EscReactorWater,Hotspot Description,"Lockers, just like the ones I had at school. They're not padlocked though. Labels read Klein, Daswani and Roth",储物柜，跟我上学时用的一样。不过没上挂锁。标签写着Klein、Daswani和Roth
Narr,1817,Room- EscCorridor,StartChapter9,As the shaft levels out it's wracked by a violent shudder from the critical reactor below,竖井变平缓时，下面临界的反应堆猛烈地震了一下
Narr,1818,Room- EscCorridor,StartChapter9,And all around me echo the blackboard screeching of claws on steel,而我周围回荡着爪子刮过钢铁、像刮黑板一样的尖啸
Narr,1819,Room- EscCorridor,StartChapter9,At any moment-,随时都可能——
Mick,1143,Room- EscCorridor,StartChapter9,Oof!,呃！
Narr,1820,Room- EscCorridor,StartChapter9,Keep moving,继续走
,934,Room- EscCorridor,SetupRoom,Another door,又一扇门
,1036,Room- EscCorridor,OnEnterRoom,"Dr. Klein's door is wide open, looks like he's been scrambling to pack his research rather than evacuating",Dr. Klein的门大敞着，看来他一直在忙着打包他的研究，而不是撤离
